 
                                                                                                                                                                                                                                                                
 
                                                          exercise_    index_                   last_                            best_              strike_
 optionid          issuer              date    cp_flag      style       flag       exdate        date     secid    best_bid      offer    volume     price
135758517    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200903    108105       80.40      81.80         0    3280000
135904377    CBOE S&P 500 INDEX    20200908       P           E          1       20201009           .    108105       82.00      83.40         0    3285000
135758518    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105       83.70      85.10         1    3290000
135904378    CBOE S&P 500 INDEX    20200908       P           E          1       20201009           .    108105       85.40      86.80         0    3295000
135758519    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105       87.10      88.50         2    3300000
135904379    CBOE S&P 500 INDEX    20200908       P           E          1       20201009           .    108105       88.90      90.30         0    3305000
135758520    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105       90.70      92.10         5    3310000
135904380    CBOE S&P 500 INDEX    20200908       P           E          1       20201009           .    108105       92.50      93.90         0    3315000
135758521    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200903    108105       94.40      95.80         0    3320000
135758522    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105       96.30      97.70         4    3325000
135758523    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105       98.20      99.60        12    3330000
135904381    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      100.20     101.60        20    3335000
135758524    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      102.20     103.70        46    3340000
135904382    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      104.30     105.70        12    3345000
135758525    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      106.40     107.90         5    3350000
135904383    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      108.50     110.00       516    3355000
135758526    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      110.70     112.20        33    3360000
135904384    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      112.90     114.40        21    3365000
135758527    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      115.20     116.70        21    3370000
135758528    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      117.50     119.00       108    3375000
135758529    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      119.90     121.40         4    3380000
135904385    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      122.30     123.90         1    3385000
135758530    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      124.80     126.30         5    3390000
135904386    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      127.30     128.80         1    3395000
135758531    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      129.90     131.40        12    3400000
135904387    CBOE S&P 500 INDEX    20200908       P           E          1       20201009           .    108105      132.50     134.00         0    3405000
135758532    CBOE S&P 500 INDEX    20200908       P           E          1       20201009    20200908    108105      135.10     136.70        27    3410000
135904388    CBOE S&P 500 INDEX    20200908       P           E          1       20201009           .    108105      137.90     139.40         0    3415000
